datetime,0
2014-04-01,-0.27092735773140975
2014-07-01,1.7086628874856347
2014-10-01,9.031249169192378
2015-01-01,19.453633589664765
2015-04-01,-6.693141754450549
2015-07-01,6.283340864501286
2015-10-01,0.5631775433949437
2016-01-01,3.052126226135332
2016-04-01,-0.0504046742476838
2016-07-01,-4.766569462559889
2016-10-01,4.7808866348098
2017-01-01,10.426270771161006
2017-04-01,4.6169807368792615
2017-07-01,-1.1208167185602025
2017-10-01,6.130453340805264
2018-01-01,10.571008508776703
2018-04-01,1.9458614973683286
2018-07-01,-1.0243209582021628
2018-10-01,-5.36782015247379
2019-01-01,8.830373700738559
2019-04-01,-8.208199474149126
2019-07-01,-4.656885197966876
2019-10-01,-0.8323606302663711
2020-01-01,10.895870548482002
2020-04-01,-0.5464132979508429
2020-07-01,-5.334051427417574
2020-10-01,-2.5669788703895136
2021-01-01,-1.8440220123055795
2021-04-01,-7.663508829075905
2021-07-01,1.3264996236160842
2021-10-01,-3.23118070912648
2022-01-01,11.027435826438413
2022-04-01,-6.491470120974929
2022-07-01,-5.261673427262803
